entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start
1552,1760,2004,2105,1911
2064,2155,1552,1760,1911
1552,1760,2022,2120,1911
1552,1760,1975,2073,1911
2064,2155,1522,1685,1911
2064,2155,1676,1550,1911
1552,1760,2030,2132,1911
2064,2155,879,1103,1911
2064,2155,880,1038,1911
2064,2155,884,1041,1911
1552,1760,472,96,1911
2064,2155,914,1064,1911
2064,2155,1055,1215,1911
2064,2155,1146,1294,1911
1552,1760,1642,1856,1911
1552,1760,1631,1847,1911
1552,1760,1628,1843,1911
2064,2155,1173,1318,1911
1552,1760,1614,1831,1911
1552,1760,1563,1774,1911
934,1081,1055,1215,1911
2064,2155,1466,1624,1911
934,1081,569,805,1911
934,1081,443,52,1911
1552,1760,1560,1770,1911
1552,1760,1534,1722,1911
934,1081,1079,1216,1911
934,1081,1170,1313,1911
934,1081,1220,1409,1911
934,1081,1324,1132,1911
934,1081,1466,1624,1911
2064,2155,1285,1433,1911
1552,1760,1644,1858,1911
1552,1760,1689,1892,1911
1552,1760,1735,1942,1911
1552,1760,1737,1943,1911
1552,1760,1747,1953,1911
934,1081,416,669,1911
1552,1760,2046,2142,1911
1552,1760,2090,2179,1911
934,1081,1534,1722,1911
1552,1760,879,1103,1911
1552,1760,862,1027,1911
1552,1760,857,1097,1911
1552,1760,2019,960,1911
1552,1760,755,960,1911
1552,1760,744,949,1911
1552,1760,645,873,1911
1552,1760,633,865,1911
1552,1760,580,817,1911
1552,1760,880,1038,1911
1552,1760,1336,96,1911
1552,1760,563,797,1911
1552,1760,557,794,1911
1552,1760,493,739,1911
1552,1760,680,677,1911
1552,1760,420,677,1911
1552,1760,416,669,1911
1552,1760,775,492,1911
1552,1760,387,652,1911
1552,1760,378,814,1911
1552,1760,688,496,1911
1552,1760,914,1064,1911
1552,1760,762,1921,1911
1552,1760,987,1145,1911
1552,1760,1349,1503,1911
1552,1760,1312,1461,1911
1552,1760,1324,1132,1911
934,1081,1977,2076,1911
1552,1760,1079,1216,1911
1552,1760,1055,1215,1911
1552,1760,1522,1685,1911
1552,1760,977,1127,1911
1552,1760,971,1120,1911
1552,1760,966,1113,1911
2064,2155,2046,2142,1911
1552,1760,946,1129,1911
1552,1760,942,1095,1911
1552,1760,929,1076,1911
1552,1760,926,1074,1911
1552,1760,921,1070,1911
1552,1760,690,496,1911
1552,1760,1524,1687,1911
934,1081,1563,1774,1911
1552,1760,1466,1624,1911
2064,2155,2090,2179,1911
711,924,1055,1215,1912
657,883,1055,1215,1912
657,883,539,776,1912
657,883,795,570,1912
1434,1589,1055,1215,1912
657,883,1977,2076,1912
1434,1589,494,740,1912
711,924,1977,2076,1912
711,924,491,735,1912
711,924,544,781,1912
711,924,795,570,1912
1434,1589,879,1103,1912
1542,1750,1055,1215,1913
1542,1750,950,1125,1913
1542,1750,942,1095,1913
1542,1750,931,1078,1913
1542,1750,1977,2076,1913
1542,1750,462,708,1913
1542,1750,879,1103,1913
1542,1750,463,709,1913
1542,1750,448,696,1913
1542,1750,447,695,1913
1542,1750,438,688,1913
1542,1750,771,975,1913
1542,1750,764,969,1913
1542,1750,724,932,1913
1542,1750,723,931,1913
1542,1750,491,735,1913
1542,1750,857,1097,1913
1542,1750,464,710,1913
827,997,879,1103,1913
827,997,1055,1215,1913
827,997,1416,1574,1913
1542,1750,488,733,1913
827,997,1440,1597,1913
827,997,1448,1605,1913
827,997,1466,1624,1913
2050,2146,1055,1215,1913
666,890,1977,2076,1914
666,890,1055,1215,1914
666,890,795,570,1914
666,890,491,735,1914
666,890,541,778,1914
679,903,879,1103,1915
679,903,942,1095,1915
679,903,1534,1722,1915
679,903,977,1127,1915
679,903,1466,1624,1915
609,842,1055,1215,1915
609,842,1466,1624,1915
609,842,2090,2179,1915
679,903,964,1111,1915
679,903,1055,1215,1915
679,903,857,1097,1915
589,823,626,859,1915
589,823,931,1078,1915
589,823,942,1095,1915
674,898,451,699,1915
674,898,879,1103,1915
609,842,942,1095,1915
679,903,822,996,1915
679,903,580,817,1915
679,903,559,796,1915
679,903,441,690,1915
679,903,775,492,1915
679,903,1763,496,1915
679,903,690,496,1915
674,898,1055,1215,1915
589,823,497,743,1915
609,842,884,1041,1915
609,842,857,1097,1915
679,903,364,634,1915
589,823,1055,1215,1915
1228,1377,1977,2076,1915
1228,1377,1055,1215,1915
1228,1377,795,570,1915
1228,1377,491,735,1915
1228,1377,542,692,1915
686,909,879,1103,1915
686,909,968,1115,1915
686,909,1055,1215,1915
609,842,879,1103,1915
589,823,491,735,1915
679,903,688,496,1915
609,842,491,735,1915
748,953,526,766,1915
748,953,879,1103,1915
748,953,1977,2076,1915
748,953,1055,1215,1915
469,717,1055,1215,1916
469,717,491,735,1916
469,717,879,1103,1916
469,717,1058,1198,1916
469,717,1079,1216,1916
469,717,1127,1271,1916
469,717,1977,2076,1916
469,717,1534,1722,1916
469,717,1563,1774,1916
469,717,1274,1419,1916
655,881,950,1125,1917
1197,669,1220,1409,1917
1197,669,1170,1313,1917
1197,669,1156,1302,1917
1197,669,1144,1290,1917
1197,669,1079,1216,1917
655,881,879,1103,1917
655,881,450,698,1917
1197,669,1544,331,1917
1197,669,961,1108,1917
1197,669,2019,960,1917
1197,669,755,960,1917
1197,669,966,1113,1917
1197,669,1055,1215,1917
1197,669,1543,331,1917
655,881,1055,1215,1917
1280,1425,1170,1313,1917
1197,669,532,771,1917
1197,669,533,772,1917
1280,1425,406,45,1917
1197,669,1324,1132,1917
1197,669,1274,1419,1917
1197,669,1349,1503,1917
1197,669,1466,1624,1917
1197,669,1534,1722,1917
1197,669,1552,1760,1917
1197,669,1563,1774,1917
1197,669,1642,1856,1917
1197,669,1735,1942,1917
1197,669,1737,1943,1917
1197,669,1977,2076,1917
1197,669,491,735,1917
1197,669,443,52,1917
1280,1425,1055,1215,1917
1280,1425,1079,1216,1917
1280,1425,866,1030,1917
1197,669,879,1103,1917
1197,669,531,770,1917
1280,1425,1977,2076,1917
1280,1425,1154,1299,1917
1280,1425,1643,1857,1917
1280,1425,1563,1774,1917
1197,669,934,1081,1917
1280,1425,2026,1272,1917
1280,1425,1952,1272,1917
1280,1425,1231,1248,1917
1280,1425,1324,1132,1917
1280,1425,1207,1352,1917
1280,1425,1534,1722,1917
650,878,1977,2076,1918
650,878,1055,1215,1918
650,878,795,570,1918
650,878,543,780,1918
650,878,491,735,1918
444,692,491,735,1920
444,692,795,570,1920
444,692,1228,1377,1920
444,692,1977,2076,1920
444,692,1055,1215,1920
574,810,942,1095,1920
1210,1355,2090,2179,1920
574,810,884,1041,1920
574,810,1055,1215,1920
574,810,1466,1624,1920
574,810,2090,2179,1920
599,834,946,1129,1920
599,834,960,1107,1920
599,834,983,1107,1920
599,834,1055,1215,1920
599,834,1079,1216,1920
770,348,1977,2076,1920
770,348,1466,1624,1920
770,348,1055,1215,1920
770,348,879,1103,1920
770,348,586,821,1920
770,348,576,811,1920
770,348,555,792,1920
1210,1355,491,735,1920
1210,1355,857,1097,1920
1210,1355,884,1041,1920
1210,1355,942,1095,1920
1210,1355,1055,1215,1920
574,810,879,1103,1920
1210,1355,1466,1624,1920
599,834,929,1076,1920
599,834,690,496,1920
770,348,491,735,1920
770,348,526,766,1920
599,834,688,496,1920
599,834,1763,496,1920
599,834,1534,1722,1920
1535,1724,1759,1962,1921
1535,1724,2090,2179,1921
1535,1724,1904,2033,1921
1535,1724,1780,1980,1921
1535,1724,1777,1970,1921
1535,1724,914,1064,1921
1535,1724,880,1038,1921
1535,1724,1779,1970,1921
1535,1724,1575,341,1921
1535,1724,1584,341,1921
1535,1724,1522,1685,1921
1535,1724,1606,1821,1921
1535,1724,1055,1215,1921
1535,1724,1466,1624,1921
662,888,1055,1215,1922
662,888,879,1103,1922
662,888,857,1097,1922
662,888,495,741,1922
1686,1890,880,1038,1924
1686,1890,914,1064,1924
1686,1890,879,1103,1924
1686,1890,2090,2179,1924
1686,1890,2064,2155,1924
1686,1890,1759,1962,1924
1686,1890,1522,1685,1924
1686,1890,1466,1624,1924
1686,1890,1055,1215,1924
594,828,1055,1215,1925
594,828,924,1072,1925
594,828,1466,1624,1925
594,828,1321,382,1925
594,828,884,1041,1925
1492,1650,950,1125,1925
594,828,1667,1877,1925
594,828,1759,1962,1925
594,828,2090,2179,1925
1492,1650,1977,2076,1925
1492,1650,1055,1215,1925
594,828,491,735,1925
1492,1650,879,1103,1925
1492,1650,771,975,1925
1492,1650,448,696,1925
614,847,1055,1215,1925
614,847,942,1095,1925
614,847,884,1041,1925
614,847,879,1103,1925
614,847,857,1097,1925
594,828,1522,1685,1925
591,825,1977,2076,1925
1492,1650,942,1095,1925
591,825,1534,1722,1925
658,884,1055,1215,1925
658,884,879,1103,1925
658,884,436,686,1925
614,847,2090,2179,1925
591,825,1563,1774,1925
565,803,2090,2179,1925
565,803,2064,2155,1925
565,803,2046,2142,1925
565,803,1759,1962,1925
565,803,1522,1685,1925
565,803,1466,1624,1925
591,825,469,717,1925
565,803,914,1064,1925
565,803,1055,1215,1925
591,825,879,1103,1925
591,825,1041,717,1925
591,825,1079,1216,1925
591,825,1127,1271,1925
591,825,1055,1215,1925
591,825,749,717,1925
565,803,879,1103,1925
565,803,880,1038,1925
899,1053,1289,1437,1926
899,1053,1510,1672,1926
899,1053,1283,1431,1926
899,1053,1327,1474,1926
899,1053,1466,1624,1926
899,1053,1498,1655,1926
899,1053,1504,1668,1926
899,1053,1298,1448,1926
899,1053,1514,1676,1926
899,1053,1527,1690,1926
899,1053,1519,1681,1926
899,1053,1532,1694,1926
899,1053,1055,1215,1926
899,1053,1043,1187,1926
899,1053,879,1103,1926
899,1053,795,570,1926
899,1053,550,653,1926
899,1053,549,786,1926
899,1053,491,735,1926
899,1053,389,656,1926
899,1053,1977,2076,1926
899,1053,1279,1424,1926
899,1053,1518,1680,1926
899,1053,636,867,1926
899,1053,1180,1325,1926
608,841,1737,1943,1926
608,841,1552,1760,1926
608,841,1466,1624,1926
608,841,1055,1215,1926
608,841,880,1038,1926
608,841,879,1103,1926
1513,341,1055,1215,1927
1513,341,1466,1624,1927
1513,341,1522,1685,1927
1513,341,1533,1721,1927
1513,341,1535,1724,1927
1513,341,1537,1725,1927
1513,341,1538,1747,1927
1513,341,1561,1771,1927
1513,341,1707,1908,1927
1513,341,1594,1804,1927
1513,341,914,1064,1927
1513,341,1693,1896,1927
1513,341,1629,1844,1927
1513,341,1606,1821,1927
1513,341,1609,1826,1927
1513,341,1610,1827,1927
1513,341,1611,1828,1927
1513,341,1612,1829,1927
1513,341,880,1038,1927
1513,341,1617,1835,1927
1513,341,1779,1970,1927
1513,341,1807,1994,1927
1513,341,1780,1980,1927
1513,341,2090,2179,1927
1513,341,879,1103,1927
1513,341,1777,1970,1927
1513,341,1776,1969,1927
1513,341,1904,2033,1927
1513,341,1719,1924,1927
1513,341,1710,1911,1927
1513,341,491,735,1927
1513,341,1759,1962,1927
989,1147,1274,1419,1928
989,1147,1199,1345,1928
989,1147,1196,1343,1928
989,1147,1207,1352,1928
989,1147,1218,1366,1928
989,1147,1220,1409,1928
989,1147,1324,1132,1928
989,1147,1180,1325,1928
989,1147,1231,1248,1928
989,1147,960,1107,1928
989,1147,1293,1444,1928
989,1147,1283,1431,1928
989,1147,1289,1437,1928
989,1147,1170,1313,1928
989,1147,1952,1272,1928
989,1147,2026,1272,1928
989,1147,1298,1448,1928
728,936,1977,2076,1928
728,936,1055,1215,1928
728,936,795,570,1928
989,1147,1279,1424,1928
989,1147,1156,1302,1928
989,1147,1083,1220,1928
989,1147,1134,1278,1928
989,1147,946,1129,1928
989,1147,1544,331,1928
989,1147,1543,331,1928
989,1147,943,1091,1928
989,1147,983,1107,1928
989,1147,961,1108,1928
989,1147,964,1111,1928
989,1147,966,1113,1928
989,1147,967,1114,1928
989,1147,968,1115,1928
989,1147,971,1120,1928
989,1147,973,1136,1928
989,1147,976,1133,1928
989,1147,977,1127,1928
989,1147,984,1139,1928
989,1147,987,1145,1928
989,1147,988,1146,1928
989,1147,995,1151,1928
989,1147,1043,1187,1928
989,1147,1055,1215,1928
989,1147,1079,1216,1928
989,1147,950,1125,1928
989,1147,1127,1271,1928
989,1147,1144,1290,1928
989,1147,969,1117,1928
989,1147,1320,1469,1928
989,1147,1307,1457,1928
989,1147,1628,1843,1928
989,1147,1631,1847,1928
989,1147,1649,1861,1928
989,1147,1674,1882,1928
989,1147,1682,1888,1928
989,1147,1701,1902,1928
989,1147,1724,1930,1928
989,1147,1741,1946,1928
989,1147,1746,1952,1928
989,1147,1753,1958,1928
989,1147,1773,1966,1928
989,1147,1782,1981,1928
989,1147,1874,2020,1928
989,1147,1621,1839,1928
989,1147,1938,2045,1928
989,1147,1945,2050,1928
989,1147,1963,2062,1928
989,1147,1965,2066,1928
989,1147,1968,2069,1928
989,1147,1977,2076,1928
989,1147,1984,2093,1928
989,1147,1995,2100,1928
989,1147,2018,2116,1928
989,1147,2020,2117,1928
989,1147,2021,2119,1928
989,1147,2037,2137,1928
989,1147,2043,2141,1928
989,1147,2047,2143,1928
989,1147,1939,2043,1928
989,1147,1304,1600,1928
989,1147,1619,1837,1928
989,1147,1563,1774,1928
989,1147,1311,1460,1928
989,1147,1312,1461,1928
989,1147,1318,1467,1928
989,1147,2090,2179,1928
989,1147,1327,1474,1928
989,1147,1349,1503,1928
989,1147,1376,1529,1928
989,1147,1412,1568,1928
989,1147,1416,1574,1928
989,1147,1434,1589,1928
989,1147,1438,1595,1928
989,1147,1466,1624,1928
989,1147,1492,1650,1928
989,1147,1578,1787,1928
989,1147,1498,1655,1928
989,1147,1510,1672,1928
989,1147,2083,1673,1928
989,1147,2114,1673,1928
989,1147,1514,1676,1928
989,1147,1518,1680,1928
989,1147,1519,1681,1928
989,1147,1522,1685,1928
989,1147,1524,1687,1928
989,1147,1527,1690,1928
989,1147,1532,1694,1928
989,1147,1534,1722,1928
989,1147,1542,1750,1928
989,1147,1552,1760,1928
989,1147,1504,1668,1928
989,1147,2024,2121,1928
989,1147,1603,1819,1928
989,1147,935,1082,1928
989,1147,510,752,1928
989,1147,509,751,1928
989,1147,503,749,1928
989,1147,502,748,1928
989,1147,501,747,1928
989,1147,500,746,1928
989,1147,499,745,1928
989,1147,498,744,1928
989,1147,497,743,1928
989,1147,496,742,1928
989,1147,495,741,1928
989,1147,494,740,1928
989,1147,493,739,1928
989,1147,942,1095,1928
989,1147,488,733,1928
989,1147,511,753,1928
989,1147,512,754,1928
989,1147,513,755,1928
989,1147,514,756,1928
989,1147,548,785,1928
989,1147,547,784,1928
989,1147,537,774,1928
989,1147,533,772,1928
989,1147,532,771,1928
989,1147,531,770,1928
989,1147,530,769,1928
989,1147,487,732,1928
989,1147,528,767,1928
989,1147,524,765,1928
989,1147,522,763,1928
989,1147,519,761,1928
989,1147,518,760,1928
989,1147,517,759,1928
989,1147,516,758,1928
989,1147,515,757,1928
989,1147,526,766,1928
989,1147,549,786,1928
989,1147,486,731,1928
989,1147,481,728,1928
989,1147,775,492,1928
989,1147,390,654,1928
989,1147,389,656,1928
989,1147,387,652,1928
989,1147,378,814,1928
989,1147,1763,496,1928
989,1147,690,496,1928
989,1147,688,496,1928
989,1147,364,634,1928
989,1147,338,608,1928
989,1147,284,567,1928
989,1147,443,52,1928
989,1147,406,45,1928
989,1147,1336,96,1928
989,1147,472,96,1928
989,1147,1197,669,1928
989,1147,1848,673,1928
989,1147,420,677,1928
989,1147,680,677,1928
989,1147,1041,717,1928
989,1147,749,717,1928
989,1147,469,717,1928
989,1147,468,715,1928
989,1147,464,710,1928
989,1147,463,709,1928
989,1147,462,708,1928
989,1147,482,729,1928
989,1147,461,707,1928
989,1147,450,698,1928
989,1147,448,696,1928
989,1147,447,695,1928
989,1147,441,690,1928
989,1147,438,688,1928
989,1147,436,686,1928
989,1147,430,682,1928
989,1147,451,699,1928
989,1147,550,653,1928
989,1147,491,735,1928
989,1147,762,1921,1928
989,1147,559,796,1928
989,1147,558,795,1928
989,1147,557,794,1928
989,1147,556,793,1928
989,1147,724,932,1928
989,1147,729,937,1928
989,1147,736,941,1928
989,1147,755,960,1928
989,1147,2019,960,1928
989,1147,599,834,1928
989,1147,771,975,1928
989,1147,795,570,1928
989,1147,829,991,1928
989,1147,916,991,1928
989,1147,822,996,1928
989,1147,827,997,1928
989,1147,826,1940,1928
989,1147,842,1011,1928
989,1147,851,1018,1928
989,1147,723,931,1928
989,1147,857,1097,1928
989,1147,717,927,1928
989,1147,712,925,1928
989,1147,621,854,1928
989,1147,626,859,1928
989,1147,591,825,1928
989,1147,589,823,1928
989,1147,580,817,1928
989,1147,563,797,1928
989,1147,649,480,1928
989,1147,633,865,1928
989,1147,636,867,1928
989,1147,645,873,1928
989,1147,646,874,1928
989,1147,652,880,1928
989,1147,655,881,1928
989,1147,658,884,1928
989,1147,662,888,1928
989,1147,674,898,1928
989,1147,679,903,1928
989,1147,682,910,1928
989,1147,686,909,1928
989,1147,713,926,1928
989,1147,862,1027,1928
989,1147,764,969,1928
989,1147,879,1103,1928
989,1147,871,1033,1928
989,1147,934,1081,1928
989,1147,931,1078,1928
989,1147,929,1076,1928
989,1147,926,1074,1928
989,1147,921,1070,1928
989,1147,620,853,1928
989,1147,978,1053,1928
989,1147,899,1053,1928
989,1147,885,1071,1928
989,1147,884,1041,1928
989,1147,914,1064,1928
989,1147,880,1038,1928
806,991,491,735,1929
806,991,1466,1624,1929
806,991,1055,1215,1929
806,991,984,1139,1929
806,991,879,1103,1929
806,991,771,975,1929
806,991,989,1147,1929
766,971,688,496,1930
766,971,690,496,1930
766,971,1763,496,1930
766,971,857,1097,1930
766,971,879,1103,1930
766,971,977,1127,1930
766,971,989,1147,1930
766,971,1055,1215,1930
981,1137,988,1146,1930
981,1137,968,1115,1930
981,1137,950,1125,1930
981,1137,942,1095,1930
981,1137,879,1103,1930
981,1137,871,1033,1930
981,1137,857,1097,1930
981,1137,851,1018,1930
981,1137,842,1011,1930
981,1137,826,1940,1930
981,1137,771,975,1930
981,1137,526,766,1930
981,1137,486,731,1930
981,1137,989,1147,1930
651,879,795,570,1930
1869,2017,491,735,1930
981,1137,1466,1624,1930
1869,2017,857,1097,1930
1869,2017,884,1041,1930
1869,2017,885,1071,1930
651,879,899,1053,1930
651,879,978,1053,1930
651,879,491,735,1930
1869,2017,935,1082,1930
582,819,555,792,1930
1869,2017,942,1095,1930
1869,2017,989,1147,1930
1869,2017,1055,1215,1930
1869,2017,1466,1624,1930
1869,2017,2090,2179,1930
582,819,770,348,1930
582,819,879,1103,1930
1941,2052,1280,1425,1930
651,879,989,1147,1930
582,819,1977,2076,1930
582,819,1055,1215,1930
651,879,1055,1215,1930
651,879,1977,2076,1930
981,1137,1307,1457,1930
981,1137,1055,1215,1930
1941,2052,1231,1248,1930
898,666,879,1103,1930
1941,2052,1643,1857,1930
898,666,1055,1215,1930
1941,2052,1816,1999,1930
1941,2052,1977,2076,1930
898,666,491,735,1930
898,666,496,742,1930
898,666,621,854,1930
611,844,1498,1655,1930
1941,2052,406,45,1930
611,844,491,735,1930
1941,2052,1563,1774,1930
611,844,899,1053,1930
1941,2052,491,735,1930
1941,2052,536,773,1930
1941,2052,826,1940,1930
1941,2052,866,1030,1930
1941,2052,879,1103,1930
611,844,978,1053,1930
1941,2052,989,1147,1930
611,844,1977,2076,1930
898,666,968,1115,1930
898,666,989,1147,1930
898,666,942,1095,1930
611,844,1466,1624,1930
1941,2052,1055,1215,1930
611,844,1055,1215,1930
1941,2052,1324,1132,1930
1941,2052,1218,1366,1930
1941,2052,1207,1352,1930
1941,2052,1184,1329,1930
1941,2052,1181,1326,1930
1941,2052,1170,1313,1930
1941,2052,1154,1299,1930
766,971,1466,1624,1930
766,971,1534,1722,1930
1941,2052,1135,1279,1930
1941,2052,1134,1278,1930
611,844,1327,1474,1930
602,837,884,1041,1930
602,837,879,1103,1930
1941,2052,1952,1272,1930
611,844,989,1147,1930
602,837,1055,1215,1930
602,837,1466,1624,1930
1941,2052,1534,1722,1930
1941,2052,1349,1503,1930
602,837,2090,2179,1930
1941,2052,1079,1216,1930
1941,2052,2026,1272,1930
616,849,1977,2076,1933
616,849,1327,1474,1933
616,849,1055,1215,1933
616,849,989,1147,1933
616,849,491,735,1933
616,849,636,867,1933
616,849,899,1053,1933
616,849,978,1053,1933
616,849,1466,1624,1933
845,1014,871,1033,1934
845,1014,771,975,1934
845,1014,526,766,1934
845,1014,942,1095,1934
845,1014,988,1146,1934
845,1014,989,1147,1934
845,1014,1055,1215,1934
845,1014,1307,1457,1934
845,1014,1977,2076,1934
845,1014,851,1018,1934
845,1014,879,1103,1934
845,1014,857,1097,1934
1458,1615,2090,2179,1935
1458,1615,1055,1215,1935
1458,1615,989,1147,1935
1458,1615,942,1095,1935
1458,1615,884,1041,1935
1458,1615,879,1103,1935
1458,1615,857,1097,1935
1370,1525,884,1041,1935
1461,1619,1055,1215,1935
1370,1525,1522,1685,1935
1370,1525,1466,1624,1935
1370,1525,1055,1215,1935
1370,1525,914,1064,1935
1370,1525,880,1038,1935
1370,1525,857,1097,1935
1370,1525,2090,2179,1935
1370,1525,1759,1962,1935
1461,1619,989,1147,1935
1461,1619,1197,669,1935
1517,341,1617,1835,1936
1517,341,1612,1829,1936
1517,341,1611,1828,1936
1517,341,1610,1827,1936
1517,341,1609,1826,1936
1517,341,1538,1747,1936
1517,341,1594,1804,1936
1517,341,1535,1724,1936
1517,341,1561,1771,1936
1517,341,1537,1725,1936
1517,341,1629,1844,1936
1517,341,1606,1821,1936
1517,341,1693,1896,1936
1523,341,1612,1829,1936
1517,341,1710,1911,1936
1523,341,1610,1827,1936
1523,341,1611,1828,1936
1517,341,1533,1721,1936
1523,341,1617,1835,1936
1523,341,1629,1844,1936
1523,341,1693,1896,1936
1523,341,1707,1908,1936
1523,341,1710,1911,1936
1523,341,1719,1924,1936
1523,341,1759,1962,1936
1523,341,1776,1969,1936
1523,341,1777,1970,1936
1523,341,1779,1970,1936
1523,341,1780,1980,1936
1523,341,1807,1994,1936
1523,341,1904,2033,1936
1523,341,2090,2179,1936
185,86,533,772,1936
185,86,771,975,1936
1523,341,1609,1826,1936
1523,341,1606,1821,1936
1523,341,1594,1804,1936
1523,341,1561,1771,1936
1517,341,1719,1924,1936
1517,341,1759,1962,1936
1517,341,1776,1969,1936
1517,341,1777,1970,1936
1517,341,1779,1970,1936
1517,341,1780,1980,1936
1517,341,1807,1994,1936
1517,341,1904,2033,1936
1517,341,2090,2179,1936
1517,341,1707,1908,1936
1523,341,491,735,1936
1523,341,880,1038,1936
1523,341,914,1064,1936
1523,341,1055,1215,1936
1523,341,1466,1624,1936
1523,341,1522,1685,1936
1523,341,1533,1721,1936
1523,341,1535,1724,1936
1523,341,1537,1725,1936
1523,341,1538,1747,1936
1523,341,879,1103,1936
1517,341,1522,1685,1936
185,86,491,735,1936
1517,341,1055,1215,1936
1508,341,1561,1771,1936
1508,341,1538,1747,1936
1508,341,1537,1725,1936
1508,341,1535,1724,1936
1508,341,1522,1685,1936
1508,341,1466,1624,1936
1508,341,1055,1215,1936
1508,341,914,1064,1936
1508,341,880,1038,1936
1508,341,879,1103,1936
1508,341,491,735,1936
185,86,1977,2076,1936
185,86,1941,2052,1936
185,86,1563,1774,1936
185,86,1534,1722,1936
185,86,1412,1568,1936
185,86,1274,1419,1936
185,86,1079,1216,1936
185,86,1055,1215,1936
185,86,989,1147,1936
185,86,879,1103,1936
1508,341,1594,1804,1936
1508,341,1606,1821,1936
1508,341,1533,1721,1936
1508,341,1610,1827,1936
1517,341,914,1064,1936
1517,341,880,1038,1936
1517,341,879,1103,1936
1517,341,491,735,1936
1508,341,2090,2179,1936
1508,341,1904,2033,1936
1508,341,1807,1994,1936
1508,341,1780,1980,1936
1508,341,1609,1826,1936
1508,341,1777,1970,1936
1508,341,1779,1970,1936
1508,341,1759,1962,1936
1508,341,1611,1828,1936
1508,341,1612,1829,1936
1508,341,1617,1835,1936
1508,341,1776,1969,1936
1508,341,1693,1896,1936
1508,341,1707,1908,1936
1508,341,1629,1844,1936
1508,341,1719,1924,1936
1508,341,1710,1911,1936
1517,341,1466,1624,1936
545,782,899,1053,1938
545,782,795,570,1938
545,782,651,879,1938
545,782,491,735,1938
545,782,978,1053,1938
545,782,989,1147,1938
545,782,1055,1215,1938
545,782,1977,2076,1938
605,839,1977,2076,1940
1299,1449,1197,669,1940
1299,1449,1055,1215,1940
1299,1449,1466,1624,1940
685,908,1977,2076,1940
1299,1449,989,1147,1940
605,839,879,1103,1940
685,908,989,1147,1940
685,908,879,1103,1940
685,908,1055,1215,1940
685,908,491,735,1940
685,908,826,1940,1940
605,839,1055,1215,1940
660,886,1466,1624,1941
660,886,1977,2076,1941
660,886,1055,1215,1941
660,886,989,1147,1941
660,886,978,1053,1941
660,886,899,1053,1941
660,886,879,1103,1941
660,886,550,653,1941
660,886,491,735,1941
660,886,389,656,1941
1729,1934,1977,2076,1942
1729,1934,1534,1722,1942
1729,1934,476,724,1942
1729,1934,1079,1216,1942
1729,1934,1055,1215,1942
1729,1934,1025,762,1942
1729,1934,520,762,1942
1554,1590,1055,1215,1942
1554,1590,1466,1624,1942
1729,1934,1563,1774,1942
1455,1613,1552,1760,1943
1455,1613,1466,1624,1943
1455,1613,1055,1215,1943
1455,1613,1737,1943,1943
1455,1613,1735,1942,1943
1455,1613,1938,2045,1943
991,1149,988,1146,1944
991,1149,1307,1457,1944
991,1149,989,1147,1944
991,1149,1466,1624,1944
991,1149,1977,2076,1944
991,1149,1304,1600,1944
991,1149,1311,1460,1944
991,1149,1055,1215,1944
991,1149,826,1940,1944
991,1149,942,1095,1944
991,1149,968,1115,1944
991,1149,486,731,1944
991,1149,491,735,1944
991,1149,510,752,1944
991,1149,512,754,1944
991,1149,513,755,1944
991,1149,514,756,1944
991,1149,950,1125,1944
991,1149,515,757,1944
991,1149,771,975,1944
991,1149,842,1011,1944
991,1149,845,1014,1944
991,1149,851,1018,1944
991,1149,857,1097,1944
991,1149,871,1033,1944
991,1149,879,1103,1944
991,1149,526,766,1944
991,1149,981,1137,1944
1192,1336,491,735,1945
1474,1632,989,1147,1945
802,450,1763,496,1945
802,450,441,690,1945
802,450,491,735,1945
802,450,472,96,1945
1474,1632,1055,1215,1945
802,450,526,766,1945
802,450,1977,2076,1945
802,450,1563,1774,1945
802,450,1534,1722,1945
802,450,690,496,1945
802,450,1324,1132,1945
802,450,1079,1216,1945
802,450,1055,1215,1945
802,450,989,1147,1945
802,450,977,1127,1945
802,450,964,1111,1945
802,450,946,1129,1945
802,450,879,1103,1945
802,450,857,1097,1945
802,450,770,348,1945
802,450,1170,1313,1945
802,450,605,839,1945
1474,1632,942,1095,1945
1474,1632,771,975,1945
1192,1336,899,1053,1945
802,450,1336,96,1945
802,450,364,634,1945
802,450,688,496,1945
1192,1336,978,1053,1945
1192,1336,989,1147,1945
1192,1336,1055,1215,1945
1192,1336,1466,1624,1945
1192,1336,1977,2076,1945
1474,1632,879,1103,1945
897,717,491,735,1945
897,717,879,1103,1945
897,717,989,1147,1945
897,717,1055,1215,1945
897,717,1079,1216,1945
897,717,1127,1271,1945
897,717,1274,1419,1945
897,717,1534,1722,1945
897,717,1563,1774,1945
897,717,1977,2076,1945
897,717,591,825,1945
802,450,555,792,1945
1738,1944,491,735,1946
1738,1944,1055,1215,1946
1738,1944,1079,1216,1946
1738,1944,1170,1313,1946
1738,1944,1207,1352,1946
1738,1944,1218,1366,1946
1738,1944,1534,1722,1946
1738,1944,1563,1774,1946
1738,1944,1941,2052,1946
1738,1944,989,1147,1946
1738,1944,1977,2076,1946
1095,1237,690,496,1947
1539,341,1522,1685,1947
1539,341,1533,1721,1947
1539,341,1535,1724,1947
1539,341,1537,1725,1947
