entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start,christian_tradition_from,christian_tradition_to
1207,1352,2313,2390,1550,False,False
1207,1352,983,1107,1550,False,False
1207,1352,2282,497,1550,False,False
1207,1352,2243,2301,1550,False,False
1207,1352,946,1129,1550,False,False
1207,1352,536,773,1550,False,False
1207,1352,960,1107,1550,False,False
1207,1352,1398,1553,1550,False,False
1207,1352,1055,1216,1550,False,False
1207,1352,1079,1216,1550,False,False
1207,1352,1231,1248,1550,False,False
1207,1352,472,96,1550,False,False
1207,1352,1349,1503,1550,False,False
1207,1352,929,1076,1550,False,False
1207,1352,1259,2149,1550,False,False
1207,1352,1170,1313,1550,False,False
1207,1352,1625,1840,1550,False,False
1207,1352,1024,1170,1550,False,False
1207,1352,1563,1774,1550,False,False
1207,1352,1154,1299,1550,False,False
1207,1352,1060,1225,1550,False,False
1207,1352,491,735,1550,True,False
1426,1583,1176,809,1580,False,True
1426,1583,1120,1263,1580,False,True
1426,1583,1270,1417,1580,False,True
1426,1583,1062,809,1580,False,True
1426,1583,1063,809,1580,False,True
1426,1583,1135,1279,1580,False,True
1426,1583,1181,1326,1580,False,True
1426,1583,1952,1272,1580,False,True
1426,1583,1695,1898,1580,False,True
1426,1583,2275,2358,1580,False,True
1426,1583,1026,1180,1580,False,True
1426,1583,1054,1195,1580,False,True
1426,1583,1068,1316,1580,False,True
1426,1583,1534,1722,1580,False,True
1426,1583,406,45,1580,False,True
1426,1583,1350,1504,1580,False,True
1426,1583,1489,1647,1580,False,True
1426,1583,1324,1132,1580,False,True
1426,1583,2026,1272,1580,False,True
1426,1583,2152,809,1580,False,True
1426,1583,2219,2273,1580,False,True
1426,1583,1816,1999,1580,False,True
1426,1583,1990,2097,1580,False,True
1426,1583,1134,1278,1580,False,True
1426,1583,1305,1455,1580,False,True
1426,1583,2313,2390,1580,False,True
1426,1583,983,1107,1580,False,True
1426,1583,2282,497,1580,False,True
1426,1583,2243,2301,1580,False,True
1426,1583,946,1129,1580,False,True
1426,1583,536,773,1580,False,True
1426,1583,960,1107,1580,False,True
1426,1583,1398,1553,1580,False,True
1426,1583,1055,1216,1580,False,True
1426,1583,1079,1216,1580,False,True
1426,1583,1231,1248,1580,False,True
1426,1583,472,96,1580,False,True
1426,1583,1349,1503,1580,False,True
1426,1583,929,1076,1580,False,True
1426,1583,1259,2149,1580,False,True
1426,1583,1170,1313,1580,False,True
1426,1583,1625,1840,1580,False,True
1426,1583,1024,1170,1580,False,True
1426,1583,1563,1774,1580,False,True
1426,1583,2255,2340,1580,False,True
1426,1583,1154,1299,1580,False,True
1426,1583,1060,1225,1580,False,True
1426,1583,491,735,1580,True,True
1426,1583,1207,1352,1580,False,True
186,138,1176,809,1590,False,False
186,138,1120,1263,1590,False,False
186,138,1062,809,1590,False,False
186,138,1063,809,1590,False,False
186,138,1135,1279,1590,False,False
186,138,1181,1326,1590,False,False
186,138,1952,1272,1590,False,False
186,138,1695,1898,1590,False,False
186,138,1534,1722,1590,False,False
186,138,406,45,1590,False,False
186,138,1324,1132,1590,False,False
186,138,2026,1272,1590,False,False
186,138,2152,809,1590,False,False
186,138,2219,2273,1590,False,False
186,138,1816,1999,1590,False,False
186,138,1990,2097,1590,False,False
186,138,1134,1278,1590,False,False
186,138,1305,1455,1590,False,False
186,138,2282,497,1590,False,False
186,138,1398,1553,1590,False,False
186,138,1055,1216,1590,False,False
186,138,1079,1216,1590,False,False
186,138,1231,1248,1590,False,False
186,138,1349,1503,1590,False,False
186,138,1259,2149,1590,False,False
186,138,1170,1313,1590,False,False
186,138,1625,1840,1590,False,False
186,138,1024,1170,1590,False,False
186,138,1563,1774,1590,False,False
186,138,1154,1299,1590,False,False
186,138,1060,1225,1590,False,False
186,138,1207,1352,1590,False,False
186,138,1426,1583,1590,True,False
1613,1832,1176,809,1599,False,False
1613,1832,1120,1263,1599,False,False
1613,1832,1062,809,1599,False,False
1613,1832,1063,809,1599,False,False
1613,1832,1952,1272,1599,False,False
1613,1832,1695,1898,1599,False,False
1613,1832,1534,1722,1599,False,False
1613,1832,406,45,1599,False,False
1613,1832,1324,1132,1599,False,False
1613,1832,2026,1272,1599,False,False
1613,1832,2152,809,1599,False,False
1613,1832,2219,2273,1599,False,False
1613,1832,2282,497,1599,False,False
1613,1832,1055,1216,1599,False,False
1613,1832,1079,1216,1599,False,False
1613,1832,1231,1248,1599,False,False
1613,1832,1349,1503,1599,False,False
1613,1832,1259,2149,1599,False,False
1613,1832,1170,1313,1599,False,False
1613,1832,1625,1840,1599,False,False
1613,1832,1563,1774,1599,False,False
1613,1832,1154,1299,1599,False,False
1613,1832,1060,1225,1599,False,False
1613,1832,1207,1352,1599,False,False
1613,1832,1426,1583,1599,True,False
1613,1832,186,138,1599,False,False
1112,1258,1176,809,1599,False,False
1112,1258,1120,1263,1599,False,False
1112,1258,1270,1417,1599,False,False
1112,1258,1062,809,1599,False,False
1112,1258,1063,809,1599,False,False
1112,1258,1135,1279,1599,False,False
1112,1258,1181,1326,1599,False,False
1112,1258,1952,1272,1599,False,False
1112,1258,1695,1898,1599,False,False
1112,1258,1026,1180,1599,False,False
1112,1258,1054,1195,1599,False,False
1112,1258,1068,1316,1599,False,False
1112,1258,1534,1722,1599,False,False
1112,1258,406,45,1599,False,False
1112,1258,1324,1132,1599,False,False
1112,1258,2026,1272,1599,False,False
1112,1258,2152,809,1599,False,False
1112,1258,2219,2273,1599,False,False
1112,1258,1816,1999,1599,False,False
1112,1258,1134,1278,1599,False,False
1112,1258,1305,1455,1599,False,False
1112,1258,2282,497,1599,False,False
1112,1258,2243,2301,1599,False,False
1112,1258,536,773,1599,False,False
1112,1258,1398,1553,1599,False,False
1112,1258,1055,1216,1599,False,False
1112,1258,1079,1216,1599,False,False
1112,1258,1231,1248,1599,False,False
1112,1258,1349,1503,1599,False,False
1112,1258,1259,2149,1599,False,False
1112,1258,1170,1313,1599,False,False
1112,1258,1625,1840,1599,False,False
1112,1258,1024,1170,1599,False,False
1112,1258,1220,1409,1599,False,False
1112,1258,1563,1774,1599,False,False
1112,1258,1154,1299,1599,False,False
1112,1258,1060,1225,1599,False,False
1112,1258,1207,1352,1599,False,False
1112,1258,1426,1583,1599,True,False
1112,1258,186,138,1599,False,False
1112,1258,1613,1832,1599,False,False
760,1919,756,1918,-250,False,False
760,1919,775,492,-250,False,False
760,1919,478,726,-250,False,False
818,996,726,934,-300,False,False
818,996,775,492,-300,False,False
818,996,741,947,-300,False,False
818,996,478,726,-300,False,False
818,996,1847,2011,-300,False,False
1846,690,726,934,-100,False,False
1846,690,775,492,-100,False,False
1846,690,741,947,-100,False,False
1846,690,478,726,-100,False,False
1846,690,1847,2011,-100,False,False
1846,690,818,996,-100,False,False
1352,1505,726,934,2,False,False
1352,1505,775,492,2,False,False
1352,1505,1847,2011,2,False,False
1352,1505,1846,690,2,False,False
1352,1505,760,1919,2,False,False
535,798,726,934,200,False,False
535,798,775,492,200,False,False
535,798,1945,2050,200,False,False
535,798,741,947,200,False,False
535,798,1847,2011,200,False,False
535,798,1695,1898,200,False,False
535,798,204,104,200,False,False
535,798,178,104,200,False,False
535,798,818,996,200,False,False
535,798,1846,690,200,False,False
535,798,760,1919,200,False,False
535,798,1534,1722,200,False,False
535,798,1452,103,200,False,False
535,798,933,1080,200,True,False
535,798,1324,1132,200,False,False
535,798,294,574,200,False,False
195,43,726,934,500,False,False
195,43,775,492,500,False,False
195,43,741,947,500,False,False
195,43,818,996,500,False,False
195,43,1534,1722,500,False,False
195,43,535,798,500,False,False
195,43,2219,2273,500,False,False
195,43,972,1121,500,False,False
1345,1522,1120,1263,400,False,False
1345,1522,1695,1898,400,False,False
1345,1522,1534,1722,400,False,False
1345,1522,933,1080,400,True,False
1345,1522,1324,1132,400,False,False
1345,1522,1389,1544,400,False,False
1345,1522,1140,1373,400,False,False
1345,1522,2219,2273,400,False,False
841,1010,1120,1263,1073,False,False
841,1010,1695,1898,1073,False,False
841,1010,1534,1722,1073,False,False
841,1010,1324,1132,1073,False,False
841,1010,535,798,1073,False,False
841,1010,2219,2273,1073,False,False
841,1010,972,1121,1073,False,False
841,1010,2313,2390,1073,False,False
841,1010,983,1107,1073,False,False
841,1010,2282,497,1073,False,False
841,1010,2243,2301,1073,False,False
841,1010,946,1129,1073,False,False
841,1010,374,496,1073,False,False
841,1010,439,689,1073,False,False
841,1010,960,1107,1073,False,False
841,1010,1055,1216,1073,False,False
841,1010,1079,1216,1073,False,False
1945,2050,775,492,-500,False,False
1579,1797,775,492,10,False,False
1579,1797,741,947,10,False,False
1579,1797,1847,2011,10,False,False
1579,1797,1695,1898,10,False,False
1579,1797,818,996,10,False,False
1579,1797,1846,690,10,False,False
1571,1788,775,492,19,False,False
1571,1788,1847,2011,19,False,False
1571,1788,818,996,19,False,False
1571,1788,1846,690,19,False,False
971,1135,775,492,500,False,False
971,1135,1945,2050,500,False,False
971,1135,1534,1722,500,False,False
971,1135,535,798,500,False,False
971,1135,972,1121,500,False,False
714,480,775,492,550,False,False
714,480,1534,1722,550,False,False
714,480,535,798,550,False,False
714,480,972,1121,550,False,False
714,480,971,1135,550,False,False
819,996,775,492,600,False,False
819,996,741,947,600,False,False
819,996,1534,1722,600,False,False
819,996,535,798,600,False,False
819,996,2219,2273,600,False,False
819,996,972,1121,600,False,False
819,996,195,43,600,False,False
649,480,775,492,700,False,False
649,480,1534,1722,700,False,False
649,480,535,798,700,False,False
649,480,972,1121,700,False,False
649,480,971,1135,700,False,False
374,496,775,492,800,False,False
374,496,1945,2050,800,False,False
374,496,741,947,800,False,False
374,496,1695,1898,800,False,False
374,496,760,1919,800,False,False
374,496,1534,1722,800,False,False
374,496,933,1080,800,True,False
374,496,1324,1132,800,False,False
374,496,535,798,800,False,False
374,496,2219,2273,800,False,False
374,496,972,1121,800,False,False
374,496,971,1135,800,False,False
374,496,1526,1689,800,False,False
374,496,983,1107,800,False,False
374,496,195,43,800,False,False
374,496,207,482,800,False,False
374,496,1149,1297,800,False,False
374,496,1998,2103,800,False,False
374,496,2282,497,800,False,False
374,496,1737,1943,800,False,False
374,496,2243,2301,800,False,False
374,496,946,1129,800,False,False
374,496,1903,2032,800,True,False
374,496,2331,2409,800,False,False
374,496,1770,1107,800,False,False
374,496,649,480,800,False,False
374,496,714,480,800,False,False
374,496,819,996,800,False,False
374,496,1052,1193,800,False,False
439,689,775,492,800,False,False
439,689,1945,2050,800,False,False
439,689,741,947,800,False,False
439,689,760,1919,800,False,False
439,689,1534,1722,800,False,False
439,689,1324,1132,800,False,False
439,689,535,798,800,False,False
439,689,2219,2273,800,False,False
439,689,972,1121,800,False,False
439,689,971,1135,800,False,False
439,689,1526,1689,800,False,False
439,689,2313,2390,800,False,False
439,689,983,1107,800,False,False
439,689,195,43,800,False,False
439,689,1149,1297,800,False,False
439,689,1998,2103,800,False,False
439,689,2282,497,800,False,False
439,689,946,1129,800,False,False
439,689,1903,2032,800,True,False
439,689,2331,2409,800,False,False
439,689,1770,1107,800,False,False
439,689,649,480,800,False,False
439,689,714,480,800,False,False
439,689,819,996,800,False,False
439,689,1052,1193,800,False,False
439,689,374,496,800,False,False
926,1074,775,492,842,False,False
926,1074,1534,1722,842,False,False
926,1074,1324,1132,842,False,False
926,1074,535,798,842,False,False
926,1074,2219,2273,842,False,False
926,1074,972,1121,842,False,False
926,1074,983,1107,842,False,False
926,1074,207,482,842,False,False
926,1074,1149,1297,842,False,False
926,1074,1998,2103,842,False,False
926,1074,2282,497,842,False,False
926,1074,2243,2301,842,False,False
926,1074,946,1129,842,False,False
926,1074,1903,2032,842,True,False
926,1074,2331,2409,842,False,False
926,1074,1770,1107,842,False,False
926,1074,1052,1193,842,False,False
926,1074,374,496,842,False,False
926,1074,439,689,842,False,False
440,654,775,492,900,False,False
440,654,1534,1722,900,False,False
440,654,535,798,900,False,False
440,654,972,1121,900,False,False
440,654,971,1135,900,False,False
440,654,374,496,900,False,False
440,654,439,689,900,False,False
1767,654,775,492,900,False,False
1767,654,1534,1722,900,False,False
1767,654,535,798,900,False,False
1767,654,972,1121,900,False,False
1767,654,971,1135,900,False,False
1767,654,374,496,900,False,False
1767,654,439,689,900,False,False
1591,1801,775,492,950,False,False
1591,1801,1534,1722,950,False,False
1591,1801,535,798,950,False,False
1591,1801,2219,2273,950,False,False
1591,1801,972,1121,950,False,False
1591,1801,946,1129,950,False,False
1591,1801,1052,1193,950,False,False
1591,1801,374,496,950,False,False
1591,1801,439,689,950,False,False
1591,1801,926,1074,950,False,False
562,480,775,492,1017,False,False
562,480,1534,1722,1017,False,False
562,480,535,798,1017,False,False
562,480,972,1121,1017,False,False
562,480,971,1135,1017,False,False
562,480,374,496,1017,False,False
562,480,439,689,1017,False,False
1540,677,775,492,1100,False,False
1540,677,1534,1722,1100,False,False
1540,677,535,798,1100,False,False
1540,677,972,1121,1100,False,False
1540,677,971,1135,1100,False,False
1540,677,1903,2032,1100,True,False
1540,677,2331,2409,1100,False,False
1540,677,374,496,1100,False,False
1540,677,439,689,1100,False,False
645,873,775,492,1100,False,False
645,873,760,1919,1100,False,False
645,873,1534,1722,1100,False,False
645,873,535,798,1100,False,False
645,873,2219,2273,1100,False,False
645,873,972,1121,1100,False,False
645,873,374,496,1100,False,False
645,873,439,689,1100,False,False
383,649,775,492,1200,False,False
383,649,1534,1722,1200,False,False
383,649,535,798,1200,False,False
383,649,972,1121,1200,False,False
383,649,971,1135,1200,False,False
383,649,2331,2409,1200,False,False
383,649,374,496,1200,False,False
383,649,439,689,1200,False,False
383,649,977,1127,1200,False,False
383,649,1540,677,1200,False,False
383,649,592,826,1200,False,False
1848,673,775,492,1200,False,False
1848,673,1534,1722,1200,False,False
1848,673,535,798,1200,False,False
1848,673,2219,2273,1200,False,False
1848,673,972,1121,1200,False,False
1848,673,971,1135,1200,False,False
1848,673,819,996,1200,False,False
1848,673,374,496,1200,False,False
1848,673,439,689,1200,False,False
1848,673,977,1127,1200,False,False
1848,673,821,996,1200,False,False
761,1920,775,492,1200,False,False
761,1920,760,1919,1200,False,False
761,1920,1534,1722,1200,False,False
761,1920,535,798,1200,False,False
761,1920,2219,2273,1200,False,False
761,1920,972,1121,1200,False,False
761,1920,1903,2032,1200,True,False
761,1920,374,496,1200,False,False
761,1920,439,689,1200,False,False
761,1920,645,873,1200,False,False
761,1920,929,1076,1200,False,False
761,1920,977,1127,1200,False,False
592,826,775,492,1200,False,False
592,826,1945,2050,1200,False,False
592,826,1534,1722,1200,False,False
592,826,535,798,1200,False,False
592,826,972,1121,1200,False,False
592,826,971,1135,1200,False,False
592,826,374,496,1200,False,False
592,826,439,689,1200,False,False
592,826,440,654,1200,False,False
821,996,775,492,1200,False,False
821,996,741,947,1200,False,False
821,996,1534,1722,1200,False,False
821,996,535,798,1200,False,False
821,996,2219,2273,1200,False,False
821,996,972,1121,1200,False,False
821,996,374,496,1200,False,False
821,996,439,689,1200,False,False
977,1127,775,492,1200,False,False
977,1127,1945,2050,1200,False,False
977,1127,741,947,1200,False,False
977,1127,1695,1898,1200,False,False
977,1127,760,1919,1200,False,False
977,1127,1534,1722,1200,False,False
977,1127,1324,1132,1200,False,False
977,1127,535,798,1200,False,False
977,1127,2219,2273,1200,False,False
977,1127,972,1121,1200,False,False
977,1127,971,1135,1200,False,False
977,1127,1526,1689,1200,False,False
977,1127,2313,2390,1200,False,False
977,1127,983,1107,1200,False,False
977,1127,2282,497,1200,False,False
977,1127,1737,1943,1200,False,False
977,1127,2243,2301,1200,False,False
977,1127,946,1129,1200,False,False
977,1127,1903,2032,1200,True,False
977,1127,2331,2409,1200,False,False
977,1127,649,480,1200,False,False
977,1127,819,996,1200,False,False
977,1127,374,496,1200,False,False
977,1127,439,689,1200,False,False
977,1127,926,1074,1200,False,False
977,1127,960,1107,1200,False,False
977,1127,1591,1801,1200,False,False
977,1127,1055,1216,1200,False,False
977,1127,1079,1216,1200,False,False
977,1127,472,96,1200,False,False
977,1127,645,873,1200,False,False
977,1127,1349,1503,1200,False,False
977,1127,1735,1942,1200,True,False
977,1127,929,1076,1200,False,False
977,1127,1259,2149,1200,False,False
977,1127,1540,677,1200,False,False
977,1127,592,826,1200,False,False
977,1127,821,996,1200,False,False
977,1127,440,654,1200,False,False
977,1127,562,480,1200,False,False
977,1127,976,1133,1200,False,False
633,865,775,492,1238,False,False
633,865,1945,2050,1238,False,False
633,865,1534,1722,1238,False,False
633,865,972,1121,1238,False,False
633,865,971,1135,1238,False,False
633,865,2331,2409,1238,False,False
633,865,649,480,1238,False,False
633,865,374,496,1238,False,False
633,865,439,689,1238,False,False
633,865,977,1127,1238,False,False
633,865,1540,677,1238,False,False
633,865,592,826,1238,False,False
633,865,562,480,1238,False,False
633,865,383,649,1238,False,False
633,865,1848,673,1238,False,False
966,1113,775,492,1318,False,False
966,1113,1534,1722,1318,False,False
966,1113,1324,1132,1318,False,False
966,1113,2219,2273,1318,False,False
966,1113,972,1121,1318,False,False
966,1113,2313,2390,1318,False,False
966,1113,2282,497,1318,False,False
966,1113,1737,1943,1318,False,False
966,1113,2243,2301,1318,False,False
966,1113,2331,2409,1318,False,False
966,1113,374,496,1318,False,False
966,1113,439,689,1318,False,False
966,1113,926,1074,1318,False,False
966,1113,1642,1856,1318,False,False
966,1113,1055,1216,1318,False,False
966,1113,1079,1216,1318,False,False
966,1113,1349,1503,1318,False,False
966,1113,1735,1942,1318,True,False
966,1113,929,1076,1318,False,False
966,1113,1259,2149,1318,False,False
966,1113,977,1127,1318,False,False
966,1113,761,1920,1318,False,False
966,1113,1563,1774,1318,False,False
1763,496,775,492,1400,False,False
1763,496,1945,2050,1400,False,False
1763,496,741,947,1400,False,False
1763,496,1695,1898,1400,False,False
1763,496,1534,1722,1400,False,False
1763,496,1324,1132,1400,False,False
1763,496,2219,2273,1400,False,False
1763,496,972,1121,1400,False,False
1763,496,971,1135,1400,False,False
1763,496,1526,1689,1400,False,False
1763,496,983,1107,1400,False,False
1763,496,2282,497,1400,False,False
1763,496,1737,1943,1400,False,False
1763,496,2243,2301,1400,False,False
1763,496,946,1129,1400,False,False
1763,496,2331,2409,1400,False,False
1763,496,649,480,1400,False,False
1763,496,439,689,1400,False,False
1763,496,926,1074,1400,False,False
1763,496,960,1107,1400,False,False
1763,496,1591,1801,1400,False,False
1763,496,1055,1216,1400,False,False
1763,496,1079,1216,1400,False,False
1763,496,841,1010,1400,False,False
1763,496,472,96,1400,False,False
1763,496,645,873,1400,False,False
1763,496,1349,1503,1400,False,False
1763,496,1735,1942,1400,True,False
1763,496,929,1076,1400,False,False
1763,496,1259,2149,1400,False,False
1763,496,977,1127,1400,False,False
1763,496,1540,677,1400,False,False
1763,496,592,826,1400,False,False
1763,496,821,996,1400,False,False
1763,496,562,480,1400,False,False
1763,496,976,1133,1400,False,False
1763,496,629,861,1400,False,False
1763,496,867,96,1400,False,False
1763,496,552,789,1400,False,False
1763,496,761,1920,1400,False,False
1763,496,383,649,1400,False,False
1763,496,1848,673,1400,False,False
1763,496,1563,1774,1400,False,False
1763,496,966,1113,1400,False,False
1763,496,633,865,1400,False,False
1763,496,1312,1461,1400,False,False
1763,496,1121,1264,1400,False,False
1121,1264,775,492,1400,False,False
1121,1264,1945,2050,1400,False,False
1121,1264,1534,1722,1400,False,False
1121,1264,972,1121,1400,False,False
1121,1264,971,1135,1400,False,False
1121,1264,374,496,1400,False,False
1121,1264,439,689,1400,False,False
1121,1264,977,1127,1400,False,False
1121,1264,592,826,1400,False,False
1121,1264,383,649,1400,False,False
1121,1264,633,865,1400,False,False
1312,1461,775,492,1400,False,False
1312,1461,1534,1722,1400,False,False
1312,1461,2219,2273,1400,False,False
1312,1461,972,1121,1400,False,False
1312,1461,971,1135,1400,False,False
1312,1461,2331,2409,1400,False,False
1312,1461,374,496,1400,False,False
1312,1461,439,689,1400,False,False
1312,1461,645,873,1400,False,False
1312,1461,929,1076,1400,False,False
1312,1461,977,1127,1400,False,False
1312,1461,1540,677,1400,False,False
1312,1461,761,1920,1400,False,False
1312,1461,383,649,1400,False,False
1312,1461,1848,673,1400,False,False
1312,1461,633,865,1400,False,False
381,481,775,492,1469,False,False
381,481,1534,1722,1469,False,False
381,481,2219,2273,1469,False,False
381,481,972,1121,1469,False,False
381,481,946,1129,1469,False,False
381,481,2331,2409,1469,False,False
381,481,374,496,1469,False,False
381,481,439,689,1469,False,False
381,481,929,1076,1469,False,False
381,481,977,1127,1469,False,False
381,481,761,1920,1469,False,False
381,481,1563,1774,1469,False,False
381,481,966,1113,1469,False,False
381,481,1312,1461,1469,False,False
381,481,1763,496,1469,False,False
558,795,775,492,1500,False,False
558,795,1534,1722,1500,False,False
558,795,2219,2273,1500,False,False
558,795,972,1121,1500,False,False
558,795,374,496,1500,False,False
558,795,439,689,1500,False,False
558,795,929,1076,1500,False,False
558,795,977,1127,1500,False,False
558,795,761,1920,1500,False,False
558,795,1312,1461,1500,False,False
558,795,1763,496,1500,False,False
558,795,358,620,1500,False,False
558,795,381,481,1500,False,False
358,620,775,492,1500,False,False
358,620,741,947,1500,False,False
358,620,1534,1722,1500,False,False
358,620,2219,2273,1500,False,False
358,620,972,1121,1500,False,False
358,620,374,496,1500,False,False
358,620,439,689,1500,False,False
358,620,645,873,1500,False,False
358,620,977,1127,1500,False,False
358,620,821,996,1500,False,False
358,620,761,1920,1500,False,False
358,620,1848,673,1500,False,False
358,620,1312,1461,1500,False,False
358,620,1763,496,1500,False,False
1013,1165,775,492,1510,False,True
1013,1165,1534,1722,1510,False,True
1013,1165,971,1135,1510,False,True
1013,1165,374,496,1510,False,True
1013,1165,977,1127,1510,False,True
1013,1165,592,826,1510,False,True
1013,1165,383,649,1510,False,True
1013,1165,1848,673,1510,False,True
1013,1165,633,865,1510,False,True
1013,1165,1121,1264,1510,False,True
1013,1165,1763,496,1510,False,True
1013,1165,1288,1166,1510,False,True
1378,1533,863,132,390,False,True
1378,1533,201,6,390,False,True
1378,1533,423,6,390,False,True
1378,1533,970,132,390,False,True
1378,1533,2042,1287,390,False,True
1378,1533,1582,132,390,False,True
1378,1533,534,132,390,False,True
1378,1533,799,983,390,True,True
1378,1533,1108,1254,390,True,True
1378,1533,1556,132,390,False,True
1378,1533,1357,1517,390,True,True
1378,1533,287,132,390,False,True
1378,1533,199,132,390,False,True
1378,1533,859,6,390,True,True
1378,1533,933,1080,390,True,True
1378,1533,1333,1487,390,False,True
1378,1533,2044,1287,390,False,True
1378,1533,2045,1287,390,False,True
1378,1533,2134,1287,390,False,True
1378,1533,1778,1973,390,True,True
1378,1533,1688,2006,390,False,True
1378,1533,2401,601,390,True,True
1378,1533,1113,601,390,True,True
904,997,863,132,397,False,True
904,997,882,1040,397,False,True
904,997,970,132,397,False,True
904,997,1582,132,397,False,True
904,997,534,132,397,False,True
904,997,1556,132,397,False,True
904,997,1357,1517,397,True,True
904,997,287,132,397,False,True
904,997,199,132,397,False,True
904,997,933,1080,397,True,True
904,997,1333,1487,397,False,True
904,997,1761,1177,397,True,True
904,997,1031,1177,397,True,True
904,997,2386,1177,397,True,True
904,997,1440,1597,397,True,True
904,997,1688,2006,397,False,True
904,997,1468,1626,397,True,True
904,997,2149,1893,397,False,True
904,997,1684,1177,397,False,True
904,997,2166,1893,397,False,True
1463,1621,863,132,400,False,True
1463,1621,201,6,400,False,True
1463,1621,423,6,400,False,True
1463,1621,970,132,400,False,True
1463,1621,1582,132,400,False,True
1463,1621,534,132,400,False,True
1463,1621,1556,132,400,False,True
1463,1621,1357,1517,400,True,True
1463,1621,287,132,400,False,True
1463,1621,199,132,400,False,True
1463,1621,859,6,400,True,True
1463,1621,933,1080,400,True,True
1463,1621,1761,1177,400,True,True
1463,1621,1778,1973,400,True,True
1463,1621,1031,1177,400,True,True
1463,1621,2386,1177,400,True,True
1463,1621,1688,2006,400,False,True
1463,1621,1468,1626,400,True,True
1463,1621,2149,1893,400,False,True
1463,1621,1684,1177,400,False,True
1463,1621,2401,601,400,True,True
1463,1621,1113,601,400,True,True
1463,1621,2166,1893,400,False,True
1463,1621,1983,2092,400,True,True
2206,2265,863,132,400,False,True
2206,2265,201,6,400,False,True
2206,2265,423,6,400,False,True
2206,2265,970,132,400,False,True
2206,2265,1582,132,400,False,True
2206,2265,534,132,400,False,True
2206,2265,1556,132,400,False,True
2206,2265,1357,1517,400,True,True
2206,2265,287,132,400,False,True
2206,2265,199,132,400,False,True
2206,2265,859,6,400,True,True
2206,2265,933,1080,400,True,True
2206,2265,1333,1487,400,False,True
2206,2265,1761,1177,400,True,True
2206,2265,1031,1177,400,True,True
2206,2265,2386,1177,400,True,True
2206,2265,1688,2006,400,False,True
2206,2265,1468,1626,400,True,True
2206,2265,2149,1893,400,False,True
2206,2265,1684,1177,400,False,True
2206,2265,2401,601,400,True,True
2206,2265,1113,601,400,True,True
2206,2265,2166,1893,400,False,True
2206,2265,1983,2092,400,True,True
2252,2336,863,132,400,False,True
2252,2336,201,6,400,False,True
2252,2336,423,6,400,False,True
2252,2336,970,132,400,False,True
2252,2336,1582,132,400,False,True
2252,2336,534,132,400,False,True
2252,2336,1556,132,400,False,True
2252,2336,1357,1517,400,True,True
2252,2336,287,132,400,False,True
2252,2336,199,132,400,False,True
2252,2336,859,6,400,True,True
2252,2336,933,1080,400,True,True
2252,2336,1761,1177,400,True,True
2252,2336,1778,1973,400,True,True
2252,2336,1031,1177,400,True,True
2252,2336,2386,1177,400,True,True
2252,2336,1688,2006,400,False,True
2252,2336,1468,1626,400,True,True
2252,2336,2149,1893,400,False,True
2252,2336,1684,1177,400,False,True
2252,2336,2401,601,400,True,True
2252,2336,1113,601,400,True,True
2252,2336,2166,1893,400,False,True
2252,2336,1983,2092,400,True,True
2211,2264,863,132,400,False,True
2211,2264,201,6,400,False,True
2211,2264,423,6,400,False,True
2211,2264,970,132,400,False,True
2211,2264,1582,132,400,False,True
2211,2264,534,132,400,False,True
2211,2264,1556,132,400,False,True
2211,2264,1357,1517,400,True,True
2211,2264,287,132,400,False,True
2211,2264,199,132,400,False,True
2211,2264,859,6,400,True,True
2211,2264,933,1080,400,True,True
2211,2264,1333,1487,400,False,True
2211,2264,1761,1177,400,True,True
2211,2264,1031,1177,400,True,True
2211,2264,2386,1177,400,True,True
2211,2264,1688,2006,400,False,True
2211,2264,1468,1626,400,True,True
2211,2264,2149,1893,400,False,True
2211,2264,1684,1177,400,False,True
2211,2264,2401,601,400,True,True
2211,2264,1113,601,400,True,True
2211,2264,1392,1549,400,True,True
2211,2264,2166,1893,400,False,True
2211,2264,1983,2092,400,True,True
2204,2264,863,132,400,False,True
2204,2264,201,6,400,False,True
2204,2264,423,6,400,False,True
2204,2264,970,132,400,False,True
2204,2264,1582,132,400,False,True
2204,2264,534,132,400,False,True
2204,2264,1556,132,400,False,True
2204,2264,1357,1517,400,True,True
2204,2264,287,132,400,False,True
2204,2264,199,132,400,False,True
2204,2264,859,6,400,True,True
2204,2264,933,1080,400,True,True
2204,2264,1333,1487,400,False,True
2204,2264,1761,1177,400,True,True
2204,2264,1031,1177,400,True,True
2204,2264,2386,1177,400,True,True
2204,2264,1688,2006,400,False,True
2204,2264,1468,1626,400,True,True
2204,2264,2149,1893,400,False,True
2204,2264,1684,1177,400,False,True
2204,2264,2401,601,400,True,True
2204,2264,1113,601,400,True,True
2204,2264,1392,1549,400,True,True
2204,2264,2166,1893,400,False,True
2204,2264,1983,2092,400,True,True
2212,2264,863,132,400,False,True
2212,2264,201,6,400,False,True
2212,2264,423,6,400,False,True
2212,2264,970,132,400,False,True
2212,2264,1582,132,400,False,True
2212,2264,534,132,400,False,True
2212,2264,1556,132,400,False,True
2212,2264,1357,1517,400,True,True
2212,2264,287,132,400,False,True
2212,2264,199,132,400,False,True
